"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"16430","울산광역시 중구 태화동","8**","12m미만","60.20","월세","202408","19","500","30","1994","명정8길","202409~202609","신규","-","","","단독다가구"
"16431","경기도 과천시 갈현동","1**","-","55.59","전세","202408","19","39,000","0","","과천대로6마길","202408~202608","신규","-","","","단독다가구"
"16432","울산광역시 중구 태화동","9**","25m이상","33.01","월세","202408","19","1,000","50","1993","태화로","202409~202609","신규","-","","","단독다가구"
"16433","울산광역시 중구 태화동","7**","12m미만","66.85","전세","202408","19","10,000","0","1994","오산3길","202409~202609","신규","-","","","단독다가구"
"16434","울산광역시 중구 태화동","7**","8m미만","42.90","월세","202408","19","500","30","2006","오산3길","202408~202508","신규","-","","","단독다가구"
"16435","경기도 김포시 장기동","1***","12m미만","66.00","월세","202408","19","1,000","57","2013","김포한강1로97번길","202409~202609","신규","-","","","단독다가구"
"16436","울산광역시 중구 성안동","8**","12m미만","52.90","월세","202408","19","500","55","2014","함월8길","202408~202508","신규","-","","","단독다가구"
"16437","경기도 김포시 장기동","1***","12m미만","25.00","월세","202408","19","300","35","2009","김포한강1로78번길","202408~202508","신규","-","","","단독다가구"
"16438","경기도 김포시 장기동","1***","12m미만","45.00","월세","202408","19","2,000","55","","김포한강4로212번길","202409~202609","신규","-","","","단독다가구"
"16439","경기도 김포시 장기동","1***","25m미만","26.40","월세","202408","19","300","40","2015","초당로61번길","202408~202508","신규","-","","","단독다가구"
"16440","대전광역시 유성구 장대동","3**","12m미만","20.00","월세","202408","19","200","30","2002","유성대로822번길","202408~202508","신규","-","","","단독다가구"
"16441","광주광역시 광산구 월계동","8**","12m미만","23.14","월세","202408","19","200","33","2014","산월로","202408~202501","신규","-","","","단독다가구"
"16442","대전광역시 동구 용전동","1**","12m미만","57.27","월세","202408","19","11,000","45","2019","동서대로1683번길","202409~202609","신규","-","","","단독다가구"
"16443","충청남도 논산시 취암동","1***","12m미만","25.00","월세","202408","19","300","35","2018","관촉로223번길","202408~202508","신규","-","","","단독다가구"
"16444","대전광역시 동구 판암동","5**","12m미만","48.69","월세","202408","19","500","40","1983","옻밭2길","202409~202609","신규","-","","","단독다가구"
"16445","경상남도 진주시 상대동","3**","8m미만","42.28","전세","202408","19","5,500","0","1979","동진로216번길","202410~202610","신규","-","","","단독다가구"
"16446","대전광역시 동구 용전동","4*","8m미만","19.00","월세","202408","19","500","35","2015","계족로","-","-","-","","","단독다가구"
"16447","대전광역시 동구 용전동","4*","8m미만","19.00","월세","202408","19","500","35","","계족로","202409~202508","신규","-","","","단독다가구"
"16448","대전광역시 동구 용전동","1**","12m미만","30.00","월세","202408","19","2,000","38","","계족로437번길","202408~202508","신규","-","","","단독다가구"
"16449","대전광역시 동구 용전동","1**","8m미만","29.70","월세","202408","19","1,000","53","2023","계족로469번길","202409~202508","신규","-","","","단독다가구"
"16450","경기도 광주시 능평동","4**","8m미만","29.56","월세","202408","19","1,000","60","2018","대명대길","202409~202609","신규","-","","","단독다가구"
"16451","울산광역시 북구 명촌동","8**","-","29.75","월세","202408","19","300","30","","명촌7길","202408~202508","신규","-","","","단독다가구"
"16452","경기도 광명시 철산동","1**","12m미만","25.30","월세","202408","19","500","45","1987","연서로","202408~202608","신규","-","","","단독다가구"
"16453","충청남도 아산시 모종동","5**","12m미만","40.00","월세","202408","19","1,000","50","2018","번영로216번길","202408~202508","신규","-","","","단독다가구"
"16454","경기도 평택시 동삭동","6**","12m미만","20.00","월세","202408","19","200","45","2015","서재5길","202408~202502","신규","-","","","단독다가구"
"16455","경기도 평택시 동삭동","6**","25m미만","49.50","월세","202408","19","300","75","2013","서재7길","202408~202508","신규","-","","","단독다가구"
"16456","대전광역시 대덕구 덕암동","4*","12m미만","28.00","월세","202408","19","300","40","2016","덕암북로22번길","202408~202508","신규","-","","","단독다가구"
"16457","경기도 평택시 동삭동","7**","12m미만","20.00","월세","202408","19","200","45","","서재6길","202408~202502","신규","-","","","단독다가구"
"16458","경기도 광주시 목현동","2**","12m미만","46.00","전세","202408","19","13,650","0","2018","이배재로","202408~202608","갱신","-","13,000","0","단독다가구"
"16459","대전광역시 대덕구 목상동","2**","12m미만","26.00","월세","202408","19","150","28","","대덕대로1508번길","202408~202508","신규","-","","","단독다가구"
"16460","대전광역시 서구 관저동","1***","12m미만","122.50","전세","202408","19","4,000","0","2000","관저동로105번길","202408~202608","신규","-","","","단독다가구"
"16461","강원특별자치도 춘천시 석사동","7**","12m미만","36.00","전세","202408","19","3,000","0","2001","애막골길20번길","202408~202602","신규","-","","","단독다가구"
"16462","경기도 광주시 목현동","2**","8m미만","40.00","월세","202408","19","500","70","2021","이배재로","202408~202608","신규","-","","","단독다가구"
"16463","경기도 광주시 목현동","6**","8m미만","29.00","월세","202408","19","500","48","2011","이배재로","202408~202608","신규","-","","","단독다가구"
"16464","경기도 오산시 궐동","6**","12m미만","30.00","전세","202408","19","3,300","0","2007","궐동로69번길","202409~202609","신규","-","","","단독다가구"
"16465","경기도 평택시 동삭동","6**","12m미만","50.00","월세","202408","19","300","61","","서재2길","202408~202508","신규","-","","","단독다가구"
"16466","경기도 오산시 궐동","6**","25m미만","35.00","월세","202408","19","500","50","2017","대호로","202408~202508","신규","-","","","단독다가구"
"16467","경기도 양주시 옥정동","1***","25m미만","23.00","월세","202408","19","500","46","2019","옥정동로3길","202408~202508","신규","-","","","단독다가구"
"16468","경기도 김포시 운양동","1***","12m미만","102.99","전세","202408","19","50,000","0","2017","모담공원로28번길","202410~202610","신규","-","","","단독다가구"
"16469","대전광역시 대덕구 석봉동","1**","12m미만","41.52","전세","202408","19","6,000","0","2010","석봉로30번안길","-","-","-","","","단독다가구"
"16470","대전광역시 서구 관저동","1***","12m미만","30.00","월세","202408","19","1,000","60","2017","구봉산북로280번길","202408~202508","신규","-","","","단독다가구"
"16471","대전광역시 동구 홍도동","9*","8m미만","23.14","월세","202408","19","200","35","2009","홍도로55번길","202408~202502","신규","-","","","단독다가구"
"16472","경기도 하남시 하산곡동","4**","8m미만","66.00","월세","202408","19","500","55","1988","하남대로302번길","202408~202508","신규","-","","","단독다가구"
"16473","대전광역시 동구 홍도동","7*","8m미만","21.65","월세","202408","19","1,000","55","2020","한남로7번길","202408~202508","신규","-","","","단독다가구"
"16474","경상남도 진주시 하대동","3**","8m미만","45.00","월세","202408","19","500","27","2000","도동로239번길","202409~202608","신규","-","","","단독다가구"
"16475","경기도 평택시 동삭동","7**","12m미만","30.00","월세","202408","19","300","36","2014","서재6길","202408~202508","신규","-","","","단독다가구"
"16476","경기도 평택시 동삭동","6**","12m미만","40.00","월세","202408","19","200","53","2016","서재1길","202408~202508","신규","-","","","단독다가구"
"16477","경기도 파주시 금촌동","9**","25m미만","30.00","월세","202408","19","300","40","2011","새꽃로","202408~202508","신규","-","","","단독다가구"
"16478","경기도 구리시 갈매동","5**","8m미만","60.00","전세","202408","19","23,000","0","2017","갈매순환로204번길","202408~202608","갱신","-","20,470","0","단독다가구"
"16479","경기도 구리시 갈매동","5**","8m미만","56.00","전세","202408","19","20,000","0","2017","갈매순환로204번길","202410~202610","신규","-","","","단독다가구"
"16480","경기도 구리시 갈매동","5**","8m미만","60.00","전세","202408","19","23,000","0","2017","갈매순환로204번길","202408~202608","갱신","-","20,470","0","단독다가구"
"16481","대전광역시 대덕구 중리동","1**","8m미만","60.02","월세","202408","19","500","45","1988","중리동로4번길","202409~202609","신규","-","","","단독다가구"
"16482","대전광역시 대덕구 중리동","1**","8m미만","31.40","월세","202408","19","500","42","2018","중리남로8번길","-","-","-","","","단독다가구"
"16483","경기도 평택시 동삭동","6**","12m미만","33.05","월세","202408","19","2,000","40","2013","서재5길","202408~202608","신규","-","","","단독다가구"
"16484","경기도 평택시 동삭동","6**","12m미만","25.00","월세","202408","19","300","55","2015","서재4길","202409~202509","신규","-","","","단독다가구"
"16485","강원특별자치도 춘천시 퇴계동","1***","8m미만","35.00","전세","202408","19","7,800","0","2018","우묵길52번길","202409~202609","갱신","-","7,800","0","단독다가구"
"16486","광주광역시 북구 양산동","7**","12m미만","176.70","월세","202408","19","300","30","2013","상촌로","202408~202508","신규","-","","","단독다가구"
"16487","경기도 의정부시 녹양동","3**","12m미만","45.00","월세","202408","19","500","45","2006","녹양로87번길","202408~202508","신규","-","","","단독다가구"
"16488","경상남도 진주시 상평동","1**","12m미만","56.00","월세","202408","19","6,000","20","2012","돗골로106번길","202409~202609","신규","-","","","단독다가구"
"16489","대전광역시 유성구 원신흥동","5**","12m미만","44.87","전세","202408","19","14,000","0","2019","원신흥남로41번길","202409~202609","신규","-","","","단독다가구"
"16490","강원특별자치도 춘천시 교동","1**","8m미만","30.00","월세","202408","19","200","30","2004","교운가길","202409~202509","신규","-","","","단독다가구"
"16491","경기도 구리시 인창동","3**","8m미만","26.00","전세","202408","19","9,925","0","1989","건원대로99번길","202408~202608","갱신","-","8,925","0","단독다가구"
"16492","대전광역시 유성구 원신흥동","5**","25m미만","20.00","월세","202408","19","300","35","2014","원신흥남로41번길","202408~202508","신규","-","","","단독다가구"
