"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"53477","경상남도 양산시 소주동","150","0150","0000","서창강변아이존빌스타아파트","전세","59.9469","202408","15","13,000","0","14","2016","소주회야로 93","202410~202610","신규","-","","","아파트"
"53478","경상남도 양산시 소주동","150","0150","0000","서창강변아이존빌스타아파트","월세","59.9469","202408","15","1,000","55","13","2016","소주회야로 93","202404~202604","신규","-","","","아파트"
"53479","경상남도 양산시 중부동","694-1","0694","0001","양산신도시뜰안채아파트","월세","49.5800","202408","15","1,000","45","9","2000","양주로 113","202409~202609","신규","-","","","아파트"
"53480","경상남도 거제시 양정동","943","0943","0000","삼성쉐르빌","전세","76.7685","202408","15","12,000","0","8","2007","제산로 2-5","202409~202609","신규","-","","","아파트"
"53481","경상남도 거제시 상동동","1120","1120","0000","더샵거제디클리브","전세","84.9933","202408","15","20,000","0","15","2024","상동5길 46","202409~202609","신규","-","","","아파트"
"53482","경상남도 거제시 상동동","1120","1120","0000","더샵거제디클리브","전세","84.9933","202408","15","20,000","0","15","2024","상동5길 46","-","-","-","","","아파트"
"53483","경기도 화성시 향남읍 하길리","1505","1505","0000","오색마을사랑으로부영11단지","전세","84.9933","202408","15","16,748","0","6","2014","하길로 9","202410~202510","신규","-","","","아파트"
"53484","경기도 화성시 향남읍 하길리","1507","1507","0000","오색마을사랑으로부영9단지","전세","84.9933","202408","15","16,748","0","8","2014","하길로 69","202410~202509","신규","-","","","아파트"
"53485","경기도 화성시 향남읍 하길리","1474","1474","0000","화성향남서봉마을사랑으로부영7단지","전세","60.3768","202408","15","16,264","0","9","2016","상신하길로274번길 21","202408~202508","갱신","-","16,056","0","아파트"
"53486","경기도 화성시 향남읍 하길리","1475","1475","0000","서봉마을사랑으로부영6단지","전세","84.9671","202408","15","20,887","0","18","2018","상신하길로 295","202408~202508","갱신","-","20,640","0","아파트"
"53487","경상남도 거제시 장평동","33-1","0033","0001","장평성원(1동-4동)","월세","39.7150","202408","15","200","35","5","1995","장평로6길 13","202404~202504","신규","-","","","아파트"
"53488","대구광역시 달성군 다사읍 매곡리","719-2","0719","0002","강창삼산1","월세","23.1000","202408","15","300","35","4","1995","달구벌대로 790","202408~202608","신규","-","","","아파트"
"53489","대구광역시 달성군 다사읍 매곡리","1578","1578","0000","힐스테이트다사역","전세","84.9996","202408","15","23,000","0","4","2022","매곡로12길 22","202408~202608","갱신","사용","22,000","0","아파트"
"53490","전북특별자치도 전주시 완산구 효자동3가","1542-2","1542","0002","성우아르데코","전세","47.6242","202408","15","14,000","0","6","2018","세내로 281","202410~202610","신규","-","","","아파트"
"53491","대구광역시 달성군 옥포읍 교항리","2892","2892","0000","옥포이진캐스빌8단지","전세","84.9962","202408","15","15,500","0","13","2017","비슬로 2001","202409~202609","신규","-","","","아파트"
"53492","경기도 고양시 일산동구 풍동","1267","1267","0000","숲속마을5단지(I-PARK)","월세","124.2800","202408","15","5,000","185","2","2006","숲속마을1로 87","202410~202610","신규","-","","","아파트"
"53493","경상남도 거제시 옥포동","1997","1997","0000","거제반도유보라","전세","84.4086","202408","15","17,500","0","8","2023","서간도길 17","202409~202609","신규","-","","","아파트"
"53494","경상남도 거제시 옥포동","1997","1997","0000","거제반도유보라","전세","84.4086","202408","15","17,500","0","8","2023","서간도길 17","202409~202609","신규","-","","","아파트"
"53495","경기도 고양시 일산서구 가좌동","1089","1089","0000","가좌마을2단지대우","월세","84.8566","202408","15","1,000","120","10","2005","가좌3로 45","202409~202609","신규","-","","","아파트"
"53496","경기도 고양시 일산서구 덕이동","205","0205","0000","일산푸르지오더센트럴","월세","84.3494","202408","15","15,000","100","2","2024","경의로 790","202411~202611","신규","-","","","아파트"
"53497","경기도 고양시 일산서구 덕이동","1529","1529","0000","하이파크시티일산파밀리에2단지","월세","146.5100","202408","15","5,000","200","7","2011","하이파크3로 111","202410~202610","신규","-","","","아파트"
"53498","경기도 고양시 일산서구 덕이동","1529","1529","0000","하이파크시티일산파밀리에2단지","월세","146.5100","202408","15","5,000","200","7","2011","하이파크3로 111","202410~202610","신규","-","","","아파트"
"53499","경상남도 김해시 부곡동","1169","1169","0000","석봉마을8단지부영14차","월세","59.9888","202408","15","1,000","60","12","2003","월산로 13-14","202408~202504","신규","-","","","아파트"
"53500","경상남도 김해시 부곡동","806-3","0806","0003","월산마을12단지부영2차","전세","80.7474","202408","15","16,500","0","5","2001","월산로 82-55","202408~202608","갱신","-","18,500","0","아파트"
"53501","경기도 고양시 일산서구 대화동","1499","1499","0000","킨텍스자이(1단지)","전세","118.0400","202408","15","40,000","0","8","2002","대화1로 21","202410~202610","신규","-","","","아파트"
"53502","경기도 고양시 일산서구 대화동","1499","1499","0000","킨텍스자이(1단지)","전세","118.0400","202408","15","40,000","0","8","2002","대화1로 21","202410~202610","신규","-","","","아파트"
"53503","경기도 고양시 일산서구 대화동","1499","1499","0000","킨텍스자이(1단지)","전세","118.0400","202408","15","40,000","0","8","2002","대화1로 21","202410~202610","신규","-","","","아파트"
"53504","경기도 고양시 일산서구 대화동","2215","2215","0000","성저마을(풍림)","전세","45.3600","202408","15","21,000","0","12","1996","강성로 270","202409~202609","신규","-","","","아파트"
"53505","경기도 고양시 일산서구 탄현동","1470","1470","0000","탄현마을(동문)","전세","84.5400","202408","15","26,000","0","9","1995","탄현로 93","202411~202611","신규","-","","","아파트"
"53506","경기도 고양시 일산서구 탄현동","1484","1484","0000","탄현마을(부영3)","월세","46.5800","202408","15","2,000","65","8","1995","홀트로 11","202410~202610","신규","-","","","아파트"
"53507","경기도 고양시 일산서구 탄현동","1481","1481","0000","탄현마을(건영4)","전세","68.2900","202408","15","20,500","0","14","1994","홀트로 57","202410~202610","신규","-","","","아파트"
"53508","경기도 고양시 일산서구 탄현동","1650","1650","0000","일산에듀포레푸르지오","월세","59.8354","202408","15","4,000","105","13","2018","탄현로 136","202410~202610","신규","-","","","아파트"
"53509","경기도 고양시 일산서구 탄현동","1640","1640","0000","일산두산위브더제니스","전세","95.5001","202408","15","48,000","0","29","2013","일현로 97-11","202409~202609","신규","-","","","아파트"
"53510","경기도 고양시 일산동구 마두동","732","0732","0000","백마마을(한양)","전세","84.9450","202408","15","43,000","0","11","1995","일산로 206","202410~202610","신규","-","","","아파트"
"53511","경기도 안양시 동안구 관양동","1510-1","1510","0001","인덕원마을(삼성)","전세","59.8000","202408","15","35,000","0","4","1998","안양판교로 42","202409~202609","신규","-","","","아파트"
"53512","경기도 안양시 동안구 관양동","1510-1","1510","0001","인덕원마을(삼성)","전세","59.8000","202408","15","40,500","0","8","1998","안양판교로 42","-","-","-","","","아파트"
"53513","충청남도 아산시 탕정면 갈산리","884","0884","0000","호반써밋그랜드마크II(2차)","전세","59.8430","202408","15","25,000","0","19","2023","갈산샛들로 67","202409~202609","신규","-","","","아파트"
"53514","경기도 안양시 만안구 석수동","786","0786","0000","코오롱하늘채","전세","59.9220","202408","15","35,000","0","5","2010","충훈로 92","202408~202608","갱신","사용","35,000","0","아파트"
"53515","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","전세","34.0500","202408","15","19,000","0","6","1991","자혜로16번길 9","202409~202609","갱신","-","19,000","0","아파트"
"53516","경기도 수원시 권선구 금곡동","1081","1081","0000","호매실역서희스타힐스","전세","84.8500","202408","15","35,000","0","11","2011","금곡로 46","202409~202609","갱신","사용","35,000","0","아파트"
"53517","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","전세","34.0500","202408","15","20,500","0","6","1991","자혜로16번길 9","202409~202609","갱신","-","19,000","0","아파트"
"53518","경기도 성남시 중원구 금광동","92","0092","0000","단남","전세","59.9160","202408","15","34,000","0","5","2000","희망로 412","202409~202609","갱신","사용","33,000","0","아파트"
"53519","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","전세","84.9800","202408","15","55,000","0","12","2023","금광로 72","202412~202612","갱신","사용","55,000","0","아파트"
"53520","경기도 용인시 수지구 풍덕천동","1183","1183","0000","정자뜰마을태영데시앙1차","전세","84.6580","202408","15","54,000","0","23","2004","수지로 166","-","-","-","","","아파트"
"53521","세종특별자치시  소담동","594","0594","0000","새샘마을2단지(한양수자인)","월세","84.8974","202408","15","3,000","95","29","2016","남세종로 358","202410~202610","신규","-","","","아파트"
"53522","경기도 부천시 원미구 중동","1293-1","1293","0001","래미안부천중동","전세","59.9800","202408","15","48,000","0","4","2015","신흥로276번길 15","-","-","-","","","아파트"
"53523","경기도 부천시 원미구 중동","1293-1","1293","0001","래미안부천중동","전세","59.9800","202408","15","48,000","0","4","2015","신흥로276번길 15","202409~202609","신규","-","","","아파트"
"53524","충청북도 충주시 중앙탑면 용전리","661","0661","0000","e편한세상충주","전세","59.8841","202408","15","16,500","0","15","2017","원앙9길 15","202410~202610","신규","-","","","아파트"
"53525","경기도 용인시 수지구 풍덕천동","504-10","0504","0010","수지에듀파크(SUJI-EDUPARK)","전세","59.8300","202408","15","40,000","0","19","1999","정평로13번길 20","202409~202609","신규","-","","","아파트"
"53526","경기도 광주시 초월읍 쌍동리","401","0401","0000","힐스테이트초월역1블록","전세","84.9436","202408","15","34,000","0","17","2024","도곡길 27","202409~202609","신규","-","","","아파트"
"53527","경상남도 통영시 광도면 죽림리","251-1","0251","0001","주영더팰리스1차","전세","84.9575","202408","15","21,000","0","5","2010","죽림3로 13","202410~202610","신규","-","","","아파트"
"53528","경상남도 통영시 광도면 죽림리","1573-2","1573","0002","주영더팰리스5차","월세","74.8270","202408","15","2,000","100","2","2018","죽림5로 56","202410~202610","신규","-","","","아파트"
"53529","경상남도 통영시 광도면 죽림리","1573-2","1573","0002","주영더팰리스5차","전세","84.9660","202408","15","26,000","0","3","2018","죽림5로 56","202409~202609","신규","-","","","아파트"
"53530","경기도 광주시 초월읍 쌍동리","401","0401","0000","힐스테이트초월역1블록","전세","84.9436","202408","15","33,700","0","20","2024","도곡길 27","202409~202609","신규","-","","","아파트"
"53531","경기도 광주시 초월읍 쌍동리","400","0400","0000","초월역한라비발디","월세","75.3083","202408","15","10,000","90","14","2023","경충대로1127번길 58","202409~202609","신규","-","","","아파트"
