"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"29152","부산광역시 해운대구 재송동","1200","1200","0000","더샵센텀파크1차","84.6389","202408","13","102,000","103","17","개인","개인","2005","센텀중앙로 145","-","중개거래","부산 해운대구","25.02.03"
"29153","서울특별시 영등포구 대림동","650","0650","0000","성원(650)","59.6300","202408","13","60,000","102","12","개인","개인","1995","대림로 256","-","중개거래","서울 영등포구","24.09.27"
"29154","부산광역시 남구 대연동","1858","1858","0000","대연힐스테이트푸르지오","99.5100","202408","13","84,000","111","21","개인","개인","2013","수영로 345","-","중개거래","부산 남구","24.12.06"
"29155","부산광역시 수영구 남천동","148-4","0148","0004","삼익비치","148.2000","202408","13","225,000","311","12","개인","개인","1981","광안해변로 100","-","중개거래","부산 수영구","24.10.10"
"29156","부산광역시 수영구 남천동","556-3","0556","0003","뉴비치","41.4600","202408","13","48,000","508","5","개인","법인","1988","광안해변로15번길 68","-","중개거래","부산 수영구","24.09.26"
"29157","서울특별시 용산구 이촌동","415","0415","0000","한강(대우)","134.1300","202408","13","265,000","107","9","개인","개인","2000","이촌로 181","-","중개거래","서울 용산구","24.11.14"
"29158","서울특별시 강남구 대치동","974","0974","0000","대치현대","85.0000","202408","13","247,000","107","13","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","24.10.10"
"29159","서울특별시 강남구 대치동","974","0974","0000","대치현대","114.5900","202408","13","277,000","107","12","개인","개인","1999","삼성로64길 5","-","중개거래","서울 강남구","24.12.10"
"29160","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션1","128.0100","202408","13","390,000","105","13","개인","개인","1983","삼성로 150","-","중개거래","서울 강남구","24.11.28"
"29161","서울특별시 강남구 대치동","1029","1029","0000","대치SKVIEW","84.3865","202408","13","332,000","102","11","개인","개인","2017","삼성로51길 25","-","중개거래","서울 강남구","24.11.15"
"29162","서울특별시 강남구 대치동","511","0511","0000","한보미도맨션2","115.0500","202408","13","370,000","211","8","개인","개인","1985","삼성로 150","-","중개거래","서울 강남구","24.11.28"
"29163","서울특별시 영등포구 신길동","4969","4969","0000","힐스테이트클래시안","59.9100","202408","13","126,000","109","9","개인","개인","2020","신길로28길 9","-","직거래","-","24.10.24"
"29164","서울특별시 영등포구 신길동","4958","4958","0000","보라매에스케이뷰","59.9800","202408","13","125,500","111","8","개인","개인","2020","여의대방로35가길 19","-","중개거래","경기 광명시, 서울 영등포구","24.11.15"
"29165","부산광역시 기장군 정관읍 달산리","1207","1207","0000","정관1차동원로얄듀크","59.9970","202408","13","22,500","112","3","개인","개인","2013","산단4로 139","-","중개거래","부산 기장군","24.08.29"
"29166","서울특별시 영등포구 신길동","4950","4950","0000","래미안에스티움","84.9700","202408","13","153,000","106동","11","개인","개인","2017","신풍로 77","-","중개거래","서울 영등포구","24.12.06"
"29167","서울특별시 성북구 보문동3가","230","0230","0000","이편한세상보문","84.9040","202408","13","96,000","102","15","개인","개인","2013","낙산길 255","-","중개거래","서울 성북구","24.12.10"
"29168","서울특별시 강남구 압구정동","481","0481","0000","현대8차(성수현대:91~95동)","163.6700","202408","13","555,000","92","2","개인","개인","1980","압구정로 309","-","중개거래","서울 강남구","24.11.07"
"29169","서울특별시 강남구 압구정동","436","0436","0000","현대10차(201,202동)","108.1500","202408","13","430,000","202","6","개인","개인","1982","압구정로29길 69","-","중개거래","서울 강남구","24.11.06"
"29170","서울특별시 강남구 압구정동","434","0434","0000","신현대12차","170.3800","202408","13","670,000","123","1","개인","개인","1982","압구정로 151","-","중개거래","서울 강남구","24.11.28"
"29171","부산광역시 수영구 광안동","1334","1334","0000","광안자이","73.6700","202408","13","69,500","107","2","개인","개인","2020","호암로29번길 50","-","중개거래","부산 수영구","24.11.07"
"29172","서울특별시 성북구 삼선동3가","116","0116","0000","삼선에스케이뷰","59.9700","202408","13","93,000","102","3","개인","개인","2012","삼선교로16길 35","-","중개거래","서울 성북구","24.11.29"
"29173","서울특별시 마포구 상수동","398","0398","0000","래미안밤섬리베뉴Ⅱ","147.5300","202408","13","202,000","203","2","개인","개인","2014","독막로20나길 21","-","중개거래","서울 마포구","25.01.24"
"29174","서울특별시 성북구 삼선동2가","420","0420","0000","삼선현대힐스테이트","56.8300","202408","13","71,000","102","9","개인","개인","2009","낙산길 243-15","-","중개거래","서울 성북구","24.11.15"
"29175","부산광역시 사하구 당리동","33-4","0033","0004","당리동신동아(33-4)","84.6200","202408","13","10,000","102","9","개인","개인","1996","제석로95번길 22-3","-","중개거래","부산 사하구","24.09.13"
"29176","서울특별시 성북구 돈암동","1","0001","0000","돈암현대아파트","84.3900","202408","13","69,000","105","9","개인","개인","1991","정릉로 404","-","중개거래","서울 성북구","24.11.01"
"29177","서울특별시 강남구 자곡동","618","0618","0000","(토지임대부아파트)강남브리즈힐","74.4400","202408","13","104,700","410","13","개인","개인","2014","자곡로3길 45","-","중개거래","서울 강남구","24.10.31"
"29178","부산광역시 사하구 하단동","1165-14","1165","0014","강변타워","58.6800","202408","13","11,800","-","5","개인","개인","1993","하신번영로261번길 13","-","중개거래","부산 사하구","24.11.04"
"29179","부산광역시 사하구 하단동","277","0277","0000","하단삼창","114.5550","202408","13","27,500","1호","21","개인","개인","2001","괴정로 76","-","중개거래","부산 사하구","24.10.15"
"29180","부산광역시 해운대구 반여동","1660","1660","0000","센텀롯데캐슬2차","84.9700","202408","13","37,500","201","7","개인","개인","2005","반여로 68-12","-","중개거래","부산 해운대구","24.09.27"
"29181","부산광역시 해운대구 반여동","1691","1691","0000","센텀KCC스위첸","64.9800","202408","13","48,000","102","3","개인","개인","2022","반여로 42","-","직거래","-","24.10.10"
"29182","서울특별시 영등포구 양평동6가","100","0100","0000","동양","84.8500","202408","13","88,000","103","6","개인","개인","2000","양평로30가길 15","-","중개거래","서울 영등포구","24.10.18"
"29183","서울특별시 영등포구 양평동6가","100","0100","0000","동양","84.8500","202408","13","88,000","103","6","개인","개인","2000","양평로30가길 15","-","중개거래","서울 영등포구","24.10.18"
"29184","부산광역시 기장군 정관읍 용수리","1403","1403","0000","정관신도시한진해모로","110.1369","202408","13","39,000","-","12","개인","개인","2008","정관로 548","20241028","중개거래","부산 기장군","-"
"29185","부산광역시 기장군 정관읍 용수리","1403","1403","0000","정관신도시한진해모로","110.1369","202408","13","39,000","1615","12","개인","개인","2008","정관로 548","-","중개거래","부산 기장군","24.11.21"
"29186","부산광역시 동래구 명륜동","757","0757","0000","명륜아이파크1단지","126.9945","202408","13","113,500","105","19","개인","개인","2013","명륜로 170","-","중개거래","부산 동래구","24.10.25"
"29187","서울특별시 영등포구 양평동3가","79","0079","0000","현대3차","84.5500","202408","13","93,000","301","4","개인","개인","1991","선유동2로 23","-","중개거래","서울 영등포구","24.11.29"
"29188","서울특별시 강남구 도곡동","934-10","0934","0010","도곡우성아파트","84.8300","202408","13","196,500","2","11","개인","개인","1986","남부순환로363길 49","-","중개거래","서울 강남구","24.11.15"
"29189","서울특별시 노원구 상계동","1320","1320","0000","미라보(성림)","84.5000","202408","13","49,500","101","2","개인","개인","2006","덕릉로127길 25","-","중개거래","서울 노원구","24.10.23"
"29190","서울특별시 노원구 상계동","1279","1279","0000","상계1차중앙하이츠","59.8200","202408","13","57,800","102","16","개인","개인","1997","노원로28길 15","-","중개거래","서울 노원구","24.11.05"
"29191","서울특별시 노원구 상계동","666","0666","0000","상계주공10(고층)","49.9400","202408","13","48,000","1015","5","개인","법인","1988","노원로 564","-","중개거래","서울 노원구","24.10.10"
"29192","서울특별시 노원구 상계동","647","0647","0000","상계주공12(고층)","49.9400","202408","13","46,000","1208","11","개인","개인","1988","한글비석로 530","-","중개거래","서울 노원구","24.10.10"
"29193","서울특별시 노원구 상계동","624","0624","0000","상계주공16(고층)","59.3900","202408","13","40,000","1605","15","개인","개인","1988","동일로227길 86","-","직거래","-","24.08.14"
"29194","서울특별시 노원구 상계동","1068","1068","0000","중앙하이츠(5지역)","84.8700","202408","13","53,500","-","7","개인","개인","1996","동일로231길 72","-","중개거래","서울 노원구","24.12.16"
"29195","서울특별시 노원구 상계동","1305","1305","0000","동양엔파트","84.8800","202408","13","86,850","104","11","개인","개인","2003","상계로5길 12","-","중개거래","서울 노원구","24.12.05"
"29196","서울특별시 중랑구 신내동","657","0657","0000","신내9진흥","33.1800","202408","13","30,000","911","14","개인","개인","1996","신내로 127","-","중개거래","서울 중랑구","24.10.17"
"29197","서울특별시 중랑구 신내동","657","0657","0000","신내9진흥","49.9300","202408","13","45,200","909","6","개인","개인","1996","신내로 127","-","중개거래","서울 중랑구","24.10.15"
"29198","서울특별시 중랑구 신내동","657","0657","0000","신내9진흥","33.1800","202408","13","30,000","-","14","개인","개인","1996","신내로 127","20240813","중개거래","서울 중랑구","-"
"29199","서울특별시 영등포구 문래동6가","46","0046","0000","현대1차","79.5200","202408","13","80,000","101","5","개인","개인","1986","문래로4길 14","-","중개거래","서울 구로구, 서울 영등포구","24.12.20"
"29200","서울특별시 마포구 성산동","446","0446","0000","성산시영(대우)","50.0300","202408","13","87,500","24","2","개인","개인","1986","월드컵북로 235","-","중개거래","서울 마포구","24.11.21"
"29201","부산광역시 기장군 정관읍 용수리","1322","1322","0000","정관신동아파밀리에","152.6400","202408","13","58,500","110","9","개인","개인","2008","정관5로 75","-","중개거래","부산 기장군","25.02.28"
"29202","부산광역시 사하구 신평동","674","0674","0000","사하코오롱하늘채","59.9307","202408","13","27,500","201동","22","개인","개인","2021","신산북로 41","-","중개거래","부산 사하구","24.09.02"
"29203","부산광역시 사하구 신평동","674","0674","0000","사하코오롱하늘채","59.9307","202408","13","27,500","-","22","개인","개인","2021","신산북로 41","20240813","중개거래","부산 사하구","-"
"29204","서울특별시 영등포구 문래동5가","23-1","0023","0001","문래현대5차","84.7900","202408","13","78,300","502","4","개인","개인","1992","선유서로9길 5","-","중개거래","서울 영등포구","24.11.15"
"29205","서울특별시 송파구 잠실동","44","0044","0000","레이크팰리스","84.8200","202408","13","225,000","105","2","개인","개인","2006","잠실로 88","-","중개거래","서울 송파구","24.11.08"
